# BEAST v1.8.1, r6542
# Generated Wed Jan 21 11:40:54 PST 2015 [seed=1421869242079]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	clock.rate	treeLikelihood	coalescent
549000	-243389.44724817466	-1320.0049777471838	-242069.44227042748	180129.7164155811	6069275.670374205	2.7796154205885013E-5	-242069.44227042748	-1314.8768408054511
550000	-243389.64915342382	-1317.938236267786	-242071.71091715604	174046.93102401096	6789949.209930269	2.872691238910275E-5	-242071.71091715604	-1312.6649584090787
551000	-243396.60533938478	-1319.1770652612363	-242077.42827412355	179539.32701192072	5821452.472246461	2.7999262140212848E-5	-242077.42827412355	-1314.0833373072585
552000	-243380.24271703986	-1302.5219234314504	-242077.7207936084	148745.52657832875	4942954.545843456	3.4015020314600735E-5	-242077.7207936084	-1297.3971579918082
553000	-243375.73037452568	-1304.5722160406838	-242071.158158485	151904.2886673558	5846850.126392915	3.440760967675769E-5	-242071.158158485	-1299.2680352129344
554000	-243374.12395371136	-1292.3920313370888	-242081.73192237428	127684.71003459899	4149564.9954172517	3.9276532846719426E-5	-242081.73192237428	-1287.298400616781
555000	-243382.49848731727	-1302.627883354269	-242079.870603963	143541.42178767629	4094918.759532938	3.500214803501597E-5	-242079.870603963	-1297.6627270440674
556000	-243364.4145434172	-1278.3167175137742	-242086.09782590342	106489.4595974513	3649433.628208992	4.736744870359238E-5	-242086.09782590342	-1273.164210271995
557000	-243369.96506576586	-1269.5179465260694	-242100.4471192398	99871.55969368183	3220409.1581929475	5.237879292844758E-5	-242100.4471192398	-1264.389936312522
558000	-243399.40362829837	-1299.6027876668245	-242099.80084063153	146650.04095755547	4615429.897678145	3.55905618507885E-5	-242099.80084063153	-1294.501302164791
559000	-243396.60282333332	-1304.641720281304	-242091.96110305202	150393.94259958636	4467684.010649868	3.3642149886737496E-5	-242091.96110305202	-1299.629070383666
560000	-243410.63042400987	-1325.4527702248693	-242085.177653785	205156.55883842692	6770053.222030629	2.59358152053409E-5	-242085.177653785	-1320.2846364365814
561000	-243409.365017842	-1327.0487636227397	-242082.31625421927	208873.73661656052	6782384.387993301	2.5140885473622285E-5	-242082.31625421927	-1321.909939478722
562000	-243379.9522794716	-1302.860470707933	-242077.09180876365	150491.36627772555	4717628.976550271	3.498093641675869E-5	-242077.09180876365	-1297.754361130731
563000	-243392.0748057636	-1311.80582129874	-242080.26898446487	163543.7227507186	6802402.040352767	3.1491033957241906E-5	-242080.26898446487	-1306.4388426386677
564000	-243397.4872989177	-1318.535180705864	-242078.95211821183	179273.70854442284	6063934.529157428	2.815850816871528E-5	-242078.95211821183	-1313.3949723013018
565000	-243391.33164841987	-1306.0836015285013	-242085.2480468914	150325.32160554602	5156679.595834699	3.386979649230018E-5	-242085.2480468914	-1300.9207849869977
566000	-243408.26921614152	-1319.5479844984957	-242088.72123164302	175748.32164004302	5140207.432748424	2.8312496959130873E-5	-242088.72123164302	-1314.5675877674375
567000	-243408.42848034544	-1322.6241423514928	-242085.80433799393	184116.64416787092	5581836.241247961	2.6787199346152842E-5	-242085.80433799393	-1317.616700416666
568000	-243386.3734146924	-1308.917327056448	-242077.45608763598	155684.95482404946	6149879.562644239	3.201585146667062E-5	-242077.45608763598	-1303.6346634196473
569000	-243383.41107770836	-1315.9263931148253	-242067.48468459354	171258.06619932936	6145630.436438192	2.9168765057631063E-5	-242067.48468459354	-1310.7375533367297
570000	-243410.81131460826	-1327.8637472087464	-242082.9475673995	195502.19787333603	7325945.378937109	2.5181966016037672E-5	-242082.9475673995	-1322.6461968961555
571000	-243418.93575377195	-1338.2805226837645	-242080.6552310882	223402.20007902876	7118872.967850784	2.1857605746078078E-5	-242080.6552310882	-1333.2332243118642
572000	-243431.51645528173	-1348.4615342411043	-242083.05492104063	254636.4114887226	9804240.085619941	1.941417278323518E-5	-242083.05492104063	-1343.212715932021
573000	-243448.28502673682	-1370.0611144968343	-242078.22391223998	333586.5634369278	1.007794262345024E7	1.4952671327145628E-5	-242078.22391223998	-1365.0458753918751
574000	-243455.73866046406	-1367.0035858050624	-242088.735074659	323532.7377415805	1.0636628942529421E7	1.5231142059045963E-5	-242088.735074659	-1361.9159400485016
575000	-243441.69301413593	-1359.5751734675748	-242082.11784066836	299627.126037121	1.104009332121721E7	1.6828445484521832E-5	-242082.11784066836	-1354.3505693355605
576000	-243398.22530617614	-1321.5132021729016	-242076.71210400324	182657.37434491757	7723817.915075425	2.7955396981590476E-5	-242076.71210400324	-1316.1382831074145
577000	-243412.6256584376	-1333.176219286589	-242079.449439151	217634.91734386023	6852148.464418988	2.3793944800193048E-5	-242079.449439151	-1328.0822259109032
578000	-243403.31338455237	-1328.901214259027	-242074.41217029333	210497.56980752456	6548257.281300605	2.501889483437359E-5	-242074.41217029333	-1323.8023839759296
579000	-243409.56878198677	-1327.8814285151213	-242081.68735347164	201550.54761089876	6686946.466278577	2.4937695960813148E-5	-242081.68735347164	-1322.7648906250256
580000	-243417.84003654655	-1340.493623450492	-242077.34641309606	232042.76616098895	9654013.706616225	2.1660689364342675E-5	-242077.34641309606	-1335.1507506257933
581000	-243415.42922240135	-1337.2101760523692	-242078.21904634897	224127.5723457317	7249251.501903183	2.2567850606692083E-5	-242078.21904634897	-1332.1127514759678
582000	-243419.80800473766	-1335.025539861803	-242084.78246487584	218833.48351986782	8576331.51219039	2.3064103277804364E-5	-242084.78246487584	-1329.7382561642107
583000	-243424.42330650083	-1332.303695535929	-242092.1196109649	210507.46381207102	8201654.6366382195	2.3649434976031136E-5	-242092.1196109649	-1327.036020393483
584000	-243435.39638779697	-1343.3516898091355	-242092.04469798782	237413.5001454023	1.0120442847118331E7	2.0648638145738972E-5	-242092.04469798782	-1338.0094830187634
585000	-243436.81187602613	-1348.6976777648274	-242088.1141982613	262631.2581362049	1.0144930603649434E7	1.9501844634525886E-5	-242088.1141982613	-1343.4101945742834
586000	-243455.9766204313	-1356.991465227818	-242098.98515520347	300384.2943624889	8298206.232842677	1.7259072322183044E-5	-242098.98515520347	-1352.0270879159525
587000	-243450.58537565605	-1356.074107093551	-242094.5112685625	318545.3381303833	8978407.148715409	1.7491605955851247E-5	-242094.5112685625	-1351.0175634984284
588000	-243434.1831283691	-1349.3733250913385	-242084.80980327775	284146.6527647575	8249292.575357663	1.8985237308553883E-5	-242084.80980327775	-1344.3195359497122
589000	-243433.25982646013	-1341.0727927263065	-242092.18703373382	258146.62234068607	7502551.347152366	2.1267696684270707E-5	-242092.18703373382	-1336.0003602500524
590000	-243426.42433623518	-1326.7291436222017	-242099.69519261297	217372.56356126867	6825338.4796697125	2.545148766240898E-5	-242099.69519261297	-1321.5717274926628
591000	-243457.8412687576	-1351.655245739114	-242106.18602301847	292606.1959368502	9517113.57511999	1.8363187142868348E-5	-242106.18602301847	-1346.4918061703881
592000	-243463.2049054124	-1358.9488221017546	-242104.25608331064	309469.2031770886	9815572.373368543	1.6832259208441052E-5	-242104.25608331064	-1353.8415547233624
593000	-243433.04996307954	-1335.5463283727981	-242097.50363470675	252122.25616535835	8029688.106782689	2.2815887210655228E-5	-242097.50363470675	-1330.3357255858045
594000	-243396.6448770191	-1317.8439713810167	-242078.80090563808	178565.6915898443	6191966.653116367	2.8717472095433597E-5	-242078.80090563808	-1312.6632129088775
595000	-243390.64279232908	-1308.1077395635723	-242082.5350527655	157856.83032066244	4248462.183188511	3.280431577700986E-5	-242082.5350527655	-1303.1706224000636
596000	-243351.51772320995	-1266.9092861274944	-242084.60843708247	95091.34987136298	3234093.0327773006	5.479514523390272E-5	-242084.60843708247	-1261.7319360002534
597000	-243326.3804538825	-1251.230281230191	-242075.15017265233	77840.73534775965	2554274.8306973265	6.567470379316055E-5	-242075.15017265233	-1246.1077990450528
598000	-243360.54562631884	-1278.0207702700513	-242082.52485604878	110350.6729821653	3783381.3068284597	4.718959240778592E-5	-242082.52485604878	-1272.8359787662107
599000	-243342.70875856085	-1267.1893410627135	-242075.51941749814	95616.39536369023	2938206.262267188	5.4737822848114733E-5	-242075.51941749814	-1262.1089868522079
600000	-243329.8567817397	-1254.4079695430464	-242075.44881219667	86194.90378814017	2718450.381039221	6.34003826955935E-5	-242075.44881219667	-1249.2584376403067
601000	-243316.447501031	-1236.8012445859008	-242079.64625644512	67585.53743670981	2112506.270027557	7.909522962774503E-5	-242079.64625644512	-1231.68271697276
602000	-243292.95981812713	-1216.5967338159555	-242076.36308431116	51269.32006888982	1789771.9191535944	1.0297138948680979E-4	-242076.36308431116	-1211.3801944460176
603000	-243278.87276371766	-1183.2533516844383	-242095.61941203324	33121.2632510188	1184555.567492661	1.5490897469710782E-4	-242095.61941203324	-1178.041146344333
604000	-243266.48041040316	-1184.3297924153155	-242082.15061798785	33120.91662663796	1154233.223206113	1.534957880743044E-4	-242082.15061798785	-1179.1526830404216
605000	-243262.17840015306	-1193.5307634934795	-242068.6476366596	36774.17695581477	1228849.4743099483	1.3788318983281193E-4	-242068.6476366596	-1188.3982782723533
606000	-243275.83773599833	-1200.3945516935657	-242075.44318430475	39459.399279846795	1208612.521286537	1.2831729491578298E-4	-242075.44318430475	-1195.350572605389
607000	-243264.53818539495	-1183.6716393566303	-242080.86654603833	34528.94589016687	1151090.8311760444	1.5504378104766703E-4	-242080.86654603833	-1178.4872217795871
608000	-243271.4796888232	-1195.5927770154767	-242075.88691180773	40107.33675820498	1460906.6797663886	1.331063917811941E-4	-242075.88691180773	-1190.3225710123209
609000	-243258.0554866557	-1174.1543850535184	-242083.90110160218	30413.260816850518	821687.1357556954	1.792654623248825E-4	-242083.90110160218	-1169.1619128863458
610000	-243271.32471219098	-1178.113281662339	-242093.21143052864	31305.11683703814	982154.5713661662	1.6846199485580265E-4	-242093.21143052864	-1173.0045780661685
611000	-243281.8675239166	-1199.2002941684805	-242082.6672297481	40706.011695758134	1347270.8766902767	1.284004385390793E-4	-242082.6672297481	-1194.0470593883251
612000	-243291.860597814	-1208.9663150369563	-242082.89428277704	47313.89488902897	1583361.887047628	1.1464489750342468E-4	-242082.89428277704	-1203.7649251704875
613000	-243305.1700012963	-1227.4263367051349	-242077.74366459117	59597.99757011386	2274211.335309298	9.208686367330247E-5	-242077.74366459117	-1222.08197107667
614000	-243316.55850039428	-1234.5642096261504	-242081.99429076814	63482.04931228158	1865715.4751214741	8.165682151390911E-5	-242081.99429076814	-1229.5380396521314
615000	-243328.53377756	-1251.4220928766026	-242077.1116846834	79194.51665120729	2654814.287733276	6.617421634833262E-5	-242077.1116846834	-1246.2534272665457
616000	-243354.3670963042	-1275.4937240588117	-242078.87337224538	109417.20304595215	3263774.9101737193	4.8268720132949535E-5	-242078.87337224538	-1270.4340558508623
617000	-243340.23787656424	-1261.1890461072428	-242079.048830457	98264.42461902356	2701306.1402079933	5.897630352085167E-5	-242079.048830457	-1256.1181749675832
618000	-243342.92379860443	-1265.9194959002393	-242077.00430270418	91591.86408644906	2406753.720470907	5.5799129788887996E-5	-242077.00430270418	-1261.0194587906317
619000	-243374.1944363897	-1303.284148479243	-242070.91028791046	155919.24419144492	4383611.573591878	3.4519742958353916E-5	-242070.91028791046	-1298.2647441144152
620000	-243372.47952254352	-1294.369723167115	-242078.1097993764	130451.28239535465	4991344.816520283	3.853741515203933E-5	-242078.1097993764	-1289.1103881998408
621000	-243426.54040292575	-1341.8802616409564	-242084.66014128478	241737.03588386468	7862136.912158685	2.1268833599276304E-5	-242084.66014128478	-1336.760960409815
622000	-243431.61961993822	-1338.4788601761154	-242093.14075976211	234537.23874486418	8408583.469628265	2.186304910204884E-5	-242093.14075976211	-1333.2648091941792
623000	-243426.42463920004	-1340.4243498115175	-242086.00028938852	236392.52885050524	7265210.835474433	2.139436731612472E-5	-242086.00028938852	-1335.3781248163489
624000	-243396.84871065454	-1320.9488104298894	-242075.89990022464	184063.79329332404	6051241.74582483	2.744829030153546E-5	-242075.89990022464	-1315.8362430497443
625000	-243414.11695645968	-1343.352401212937	-242070.76455524674	240631.62427815446	9047176.628676765	2.1032921280012884E-5	-242070.76455524674	-1338.1038595884347
626000	-243380.95044729937	-1318.9249731894186	-242062.02547410995	182414.3208056074	5507442.335493453	2.865096238323443E-5	-242062.02547410995	-1313.8636858263228
627000	-243394.4493487992	-1324.251520742939	-242070.19782805623	213431.82502539878	7955468.224842705	2.713905911836678E-5	-242070.19782805623	-1318.8766872375968
628000	-243386.4242738929	-1320.6019872664128	-242065.82228662647	186669.82167092108	6432278.109633994	2.7981899728959815E-5	-242065.82228662647	-1315.4091006341403
629000	-243405.10351810447	-1330.6715711982959	-242074.43194690617	213814.1448975996	6072705.178883815	2.4508622034674616E-5	-242074.43194690617	-1325.668742053342
630000	-243428.68055525894	-1341.9504150655287	-242086.7301401934	252801.412591501	7653981.324042557	2.081105262190749E-5	-242086.7301401934	-1336.8797048969236
631000	-243434.66526178241	-1357.473192361746	-242077.19206942068	314282.42383905523	8325822.323594655	1.749962026615186E-5	-242077.19206942068	-1352.4916513715316
632000	-243445.90826890824	-1367.9389019527007	-242077.96936695554	347466.52057034365	1.185655227009357E7	1.5305002061668476E-5	-242077.96936695554	-1362.7378415966432
633000	-243404.885767009	-1338.799457663758	-242066.08630934524	240906.63611195836	7731574.054320732	2.1833181008245484E-5	-242066.08630934524	-1333.6707143153828
634000	-243418.7796788433	-1337.6701117039822	-242081.10956713933	245895.59779389668	7338342.790099218	2.2026456189725215E-5	-242081.10956713933	-1332.5847543798154
635000	-243384.49488406567	-1304.6049294332317	-242079.88995463244	160818.10051163743	5162382.865588767	3.356848314917464E-5	-242079.88995463244	-1299.4499435394187
636000	-243385.2215091231	-1291.2379828217868	-242093.9835263013	128389.53872645501	4829804.387054369	3.9991198442481906E-5	-242093.9835263013	-1285.9745174635532
637000	-243375.21033682005	-1295.4477946898112	-242079.76254213025	142414.48048464904	4276136.665480453	3.776784372135884E-5	-242079.76254213025	-1290.363286690725
638000	-243375.4118950486	-1315.666720510131	-242059.74517453846	187480.02182570688	5479279.958873207	2.946123644643803E-5	-242059.74517453846	-1310.582671431669
639000	-243381.02791703053	-1307.1123589545784	-242073.91555807594	165839.61684161233	4403287.056519655	3.289609949169321E-5	-242073.91555807594	-1302.136653540004
640000	-243372.70304648692	-1306.0785441303437	-242066.62450235657	162289.63060556498	4538725.960846371	3.313527458226735E-5	-242066.62450235657	-1301.0652993707572
641000	-243379.16522150152	-1299.0645167159355	-242080.10070478558	140967.93438036137	5134288.4543444365	3.632970913796935E-5	-242080.10070478558	-1293.8359396098674
642000	-243374.30618896053	-1308.172069869697	-242066.13411909083	152146.745234553	5760099.009839993	3.2656320572180584E-5	-242066.13411909083	-1302.9350767832698
643000	-243368.81859912322	-1283.011206303346	-242085.80739281987	109208.41605874737	4430824.867956774	4.579164636610583E-5	-242085.80739281987	-1277.698518855449
644000	-243356.48092084506	-1277.5738713142466	-242078.90704953083	102591.88973549845	3205865.4362505507	4.793235011959746E-5	-242078.90704953083	-1272.5390985891136
645000	-243337.70313171743	-1260.1347934614894	-242077.56833825595	83533.71608492838	2625387.297032358	5.953865613389444E-5	-242077.56833825595	-1255.0829392500807
646000	-243380.4329173989	-1278.6526110092366	-242101.78030638967	107237.65076687989	3770506.1642894447	4.646018822524077E-5	-242101.78030638967	-1273.4868059770304
647000	-243392.06183651896	-1294.5528661187427	-242097.5089704002	129957.78285961751	3678077.3323226366	3.9420620584956056E-5	-242097.5089704002	-1289.57618692264
648000	-243348.0018719193	-1264.9617405946672	-242083.0401313246	92068.0897425814	2699292.209388035	5.547286771661965E-5	-242083.0401313246	-1259.9528569694482
649000	-243344.7037228081	-1271.747791269096	-242072.955931539	96728.54552737458	3344636.598958945	5.10411853672808E-5	-242072.955931539	-1266.6078003584423
650000	-243331.18599245587	-1255.2548783383154	-242075.93111411756	78269.57306330018	2536583.6938299327	6.307818796906546E-5	-242075.93111411756	-1250.179685129278
651000	-243286.83829094307	-1202.4164062045063	-242084.42188473855	45685.78474655199	1519565.6751413753	1.2314898652119178E-4	-242084.42188473855	-1197.1845867556144
652000	-243268.06352093854	-1186.9631181049808	-242081.10040283354	33984.676844946436	1113857.0557940053	1.4765068018495164E-4	-242081.10040283354	-1181.8604400729544
653000	-243302.28253785433	-1216.7168386058424	-242085.5656992485	49081.52158156415	1482801.5135382528	1.0223523008925848E-4	-242085.5656992485	-1211.6956290573344
654000	-243297.51407312512	-1214.1895547583063	-242083.3245183668	48324.951506090256	1619102.6746097214	1.0510474423258818E-4	-242083.3245183668	-1209.0527252500447
655000	-243300.88131437427	-1217.309635218845	-242083.57167915543	50064.74793904553	1739204.7927382514	1.0153987091820204E-4	-242083.57167915543	-1212.135755687472
656000	-243314.64881546077	-1220.8389285914257	-242093.80988686933	55646.40620522462	1743409.1922439446	9.795672388995206E-5	-242093.80988686933	-1215.6985603010683
657000	-243319.54407782492	-1229.0447396764907	-242090.49933814842	61558.62530528728	2368914.2359819748	8.961287029758107E-5	-242090.49933814842	-1223.6868090032146
658000	-243328.5300522085	-1243.0664948077729	-242085.4635574007	69396.67771313428	2407811.7659991956	7.318040782579969E-5	-242085.4635574007	-1237.894848721159
659000	-243390.12482838982	-1290.727752599923	-242099.3970757899	127287.13605002215	4305156.6875957325	4.01841434717692E-5	-242099.3970757899	-1285.5744665892396
660000	-243391.65348781794	-1293.8402486453206	-242097.81323917262	139927.99167952978	4628347.589738592	3.85988980742613E-5	-242097.81323917262	-1288.6548250042242
661000	-243409.6523498577	-1316.4064526769603	-242093.24589718075	181180.4495928186	5994777.252837427	2.9238053454209883E-5	-242093.24589718075	-1311.2400929833289
662000	-243386.96077590896	-1303.5218330097794	-242083.43894289917	154981.2795583034	5713901.159433496	3.479633453549161E-5	-242083.43894289917	-1298.2294189522913
663000	-243387.81089740244	-1310.6437029486244	-242077.16719445382	177438.4934058071	5353604.428850825	3.1032188380232695E-5	-242077.16719445382	-1305.5309078889138
664000	-243459.4844653942	-1370.7449544487079	-242088.73951094548	359381.1648551181	1.3238292703514662E7	1.4651923382686932E-5	-242088.73951094548	-1365.4772692406334
665000	-243463.61319331982	-1379.847674133394	-242083.76551918642	407959.0316277101	1.2013997524854245E7	1.3030017720423794E-5	-242083.76551918642	-1374.794345951881
666000	-243457.81368881842	-1377.5359678193963	-242080.27772099903	380379.04316419247	9961421.166616062	1.3738298804888769E-5	-242080.27772099903	-1372.6170606047656
667000	-243431.40671393982	-1345.3942192910704	-242086.01249464875	256246.6068224993	9205328.878723333	2.0161850458058447E-5	-242086.01249464875	-1340.1706445211687
668000	-243453.33426092265	-1360.320326202524	-242093.01393472013	328101.01553910505	8955769.686756633	1.6841072246668754E-5	-242093.01393472013	-1355.3042075408093
669000	-243425.33282076815	-1346.7485027327707	-242078.58431803537	261819.59395914784	7877680.890329311	1.976003733332487E-5	-242078.58431803537	-1341.7008075938181
670000	-243399.59033254953	-1318.7525897080054	-242080.8377428415	183706.07237354267	7122559.644926612	2.8374970855929483E-5	-242080.8377428415	-1313.4438150977971
671000	-243397.87419997924	-1321.4365851091832	-242076.43761487005	193526.74874683376	6306111.279444237	2.7489546969023904E-5	-242076.43761487005	-1316.2812600794234
672000	-243399.86617438347	-1323.2583675206486	-242076.60780686283	219517.84873172105	5295139.231071206	2.712673239116568E-5	-242076.60780686283	-1318.2910585703444
673000	-243369.85726829933	-1309.2675118431237	-242060.5897564562	170156.3185296159	5835437.447947019	3.1719337853374243E-5	-242060.5897564562	-1304.0466360887258
674000	-243445.43611726488	-1364.3902646405907	-242081.0458526243	329606.86934131593	9594399.137449771	1.5851199175037182E-5	-242081.0458526243	-1359.3658399803642
675000	-243415.1861087971	-1343.0528944468563	-242072.13321435024	267265.6328962871	7719471.919724704	2.0635135852065835E-5	-242072.13321435024	-1337.9821532425824
676000	-243417.6883989314	-1324.9321404181896	-242092.75625851323	198598.7492523782	6857694.890647425	2.5431236204346105E-5	-242092.75625851323	-1319.7707908643922
677000	-243390.13597327782	-1318.3034975113965	-242071.83247576642	181835.29649061823	6885353.196180397	2.8547741550463236E-5	-242071.83247576642	-1313.0225232532487
678000	-243399.2913926303	-1323.843835208678	-242075.4475574216	198191.58222826367	6519738.428467743	2.6356761138967083E-5	-242075.4475574216	-1318.6972761200893
679000	-243394.51248728213	-1311.2602260568958	-242083.25226122525	168048.8829594928	5276547.328158483	3.091268682592345E-5	-242083.25226122525	-1306.165787411664
680000	-243407.30433047915	-1328.3974409304515	-242078.9068895487	201669.89727779911	6588962.817498201	2.4935912008296453E-5	-242078.9068895487	-1323.295735967896
681000	-243399.37225146085	-1331.3434101498267	-242068.02884131102	209016.53699744842	7431142.421481239	2.434051257473077E-5	-242068.02884131102	-1326.1455883986953
682000	-243427.84582733354	-1366.93846369405	-242060.9073636395	316297.97406007274	1.3100041520487987E7	1.5776900437844254E-5	-242060.9073636395	-1361.6073014216781
683000	-243454.41761113488	-1386.796485402284	-242067.6211257326	414807.7962709466	1.4118849365788812E7	1.2144976762012819E-5	-242067.6211257326	-1381.6520590141408
684000	-243449.43381215498	-1377.1275133190043	-242072.306298836	364054.3199161834	1.3613886804710418E7	1.3756038114322345E-5	-242072.306298836	-1371.8949450953291
685000	-243428.69359520794	-1353.7136393477076	-242074.97995586024	260375.64285099605	1.2084322228145994E7	1.8972763188802354E-5	-242074.97995586024	-1348.278725984533
686000	-243437.48139140147	-1353.670681652979	-242083.81070974848	270396.1549937347	8664526.390165243	1.818944362624116E-5	-242083.81070974848	-1348.6106029838354
687000	-243430.90896733155	-1343.163017765457	-242087.7459495661	236609.27229259512	9009324.600609146	2.0637749937890615E-5	-242087.7459495661	-1337.9376357376993
688000	-243465.74629451524	-1368.2706494582003	-242097.47564505704	325195.2724279659	1.082163571883744E7	1.5337952711187213E-5	-242097.47564505704	-1363.1587716944912
689000	-243471.3137968354	-1370.7139750890901	-242100.59982174632	340452.2017679255	1.177559751022348E7	1.4890552948498294E-5	-242100.59982174632	-1365.54721872494
690000	-243473.00880347166	-1387.4471433486224	-242085.56166012303	427196.4017510356	1.5382168840442162E7	1.1744650902982058E-5	-242085.56166012303	-1382.2505364829165
691000	-243499.37150833762	-1402.5522341115789	-242096.81927422603	517829.74816432886	1.667342414278812E7	9.854742157092081E-6	-242096.81927422603	-1397.450465251825
692000	-243496.17458143958	-1406.177488270673	-242089.9970931689	542811.2429998422	1.9078799024057746E7	9.391781179203739E-6	-242089.9970931689	-1400.9890755866882
693000	-243522.90797775774	-1425.6784418151885	-242097.22953594255	687539.8509822375	2.000873685521167E7	7.281732613126467E-6	-242097.22953594255	-1420.6969039640614
694000	-243538.36931194953	-1442.2711833034487	-242096.0981286461	863738.3387016262	3.1202430227996595E7	5.963956467371375E-6	-242096.0981286461	-1437.0449532221014
695000	-243536.4455265611	-1453.1208615437963	-242083.32466501728	973996.2310309667	2.7289575353897493E7	5.226769538384852E-6	-242083.32466501728	-1448.1605633615497
696000	-243528.58450146028	-1443.489475266681	-242085.0950261936	874449.8704097242	3.0464606086541306E7	5.818299586216927E-6	-242085.0950261936	-1438.3119016613598
697000	-243523.1155459942	-1433.2701871431573	-242089.84535885105	783945.2323347266	2.632648114856858E7	6.6060779508868105E-6	-242089.84535885105	-1428.1116216958546
698000	-243515.03722723326	-1421.128333032114	-242093.90889420116	673703.9234602405	1.7186003701494344E7	8.031997902823952E-6	-242093.90889420116	-1416.2008044159977
699000	-243472.89500526103	-1390.163324553634	-242082.7316807074	448096.2122213048	1.4030539575823754E7	1.1456786122884611E-5	-242082.7316807074	-1385.0835059726146
700000	-243497.70526081376	-1390.9214948827248	-242106.78376593103	454428.5886669603	1.5147745765946755E7	1.1137914592815485E-5	-242106.78376593103	-1385.793288139119
701000	-243539.6673889361	-1438.5347028975307	-242101.13268603856	815395.2880383129	2.1489666953235015E7	6.334734515889788E-6	-242101.13268603856	-1433.6210827793723
702000	-243502.879173833	-1407.8489513261352	-242095.03022250687	566964.9854083665	1.8934595100627825E7	9.129417439930359E-6	-242095.03022250687	-1402.6964587633233
703000	-243523.50852970165	-1425.9911572502228	-242097.51737245143	736424.8498429201	2.323257825125664E7	7.254904930160135E-6	-242097.51737245143	-1420.8639239393924
704000	-243485.56175720735	-1386.7049185527671	-242098.85683865458	456921.5206479923	1.46416346747755E7	1.1917713711325072E-5	-242098.85683865458	-1381.5430235518547
705000	-243499.6156633159	-1399.9810852387066	-242099.63457807718	502872.7555578639	1.5029158856299689E7	1.0226529545211647E-5	-242099.63457807718	-1394.9461077213105
706000	-243468.8769486367	-1375.2678704813293	-242093.60907815536	369172.1529386916	1.447648503908969E7	1.4251768595300716E-5	-242093.60907815536	-1369.9384638587942
707000	-243451.842732614	-1356.955670202622	-242094.88706241138	299941.43684367626	1.1490057392364563E7	1.7418629427572022E-5	-242094.88706241138	-1351.6566478255568
708000	-243468.69700074222	-1359.3296963396708	-242109.36730440255	311975.46827725193	9586718.370049093	1.6724350140333287E-5	-242109.36730440255	-1354.252451952567
709000	-243443.74856401095	-1353.9382507407622	-242089.8103132702	275881.22173292085	1.1497026716589881E7	1.849800562051546E-5	-242089.8103132702	-1348.578499363229
710000	-243439.5367640484	-1355.5728320193634	-242083.96393202903	300812.9338161237	9056587.77099618	1.777931892871377E-5	-242083.96393202903	-1350.4913036720873
711000	-243430.75758137673	-1351.1809465194224	-242079.5766348573	273855.61939576163	9519648.883912578	1.854293370467373E-5	-242079.5766348573	-1346.0074997691236
712000	-243444.35475889267	-1355.4671329819348	-242088.88762591075	280254.59328946983	1.078758783603993E7	1.7771671797552324E-5	-242088.88762591075	-1350.2111310656542
713000	-243468.77410392737	-1363.6303040646744	-242105.14379986268	347360.4778561321	1.0386511844398765E7	1.584523646025258E-5	-242105.14379986268	-1358.5269271219506
714000	-243496.39215638323	-1398.1573543903905	-242098.23480199283	530823.8476460371	1.523231281172026E7	1.0320163955760673E-5	-242098.23480199283	-1393.0998357289554
715000	-243475.54547281214	-1377.8846716427	-242097.66080116943	372406.8154344007	1.44361558995277E7	1.3381770060706866E-5	-242097.66080116943	-1372.621042419137
716000	-243476.68133227798	-1378.863257277573	-242097.8180750004	384347.61887237325	1.2602921898954011E7	1.3041625491274756E-5	-242097.8180750004	-1373.7611823907885
717000	-243433.7727353907	-1347.4530606128214	-242086.3196747779	264165.15666980104	9574754.805588398	1.9682795106159605E-5	-242086.3196747779	-1342.214185776563
718000	-243490.9704067878	-1380.9318045320276	-242110.03860225575	433185.27784741984	1.2209571219417684E7	1.2837598552865511E-5	-242110.03860225575	-1375.8772061095096
719000	-243469.45211590963	-1370.189913588378	-242099.26220232126	374342.0941109913	1.1024124147437999E7	1.4846057145408797E-5	-242099.26220232126	-1365.0920932947097
720000	-243475.92751144883	-1381.2159755180414	-242094.71153593078	403383.56962086237	1.1508302317444151E7	1.2944256725880788E-5	-242094.71153593078	-1376.2122546087976
721000	-243452.27630606035	-1368.8602645223818	-242083.41604153797	342826.42422171164	1.2279748947307687E7	1.4930407649114227E-5	-242083.41604153797	-1363.6489131286974
722000	-243445.06691730194	-1356.852668100443	-242088.2142492015	295215.60927355394	1.1503164842174757E7	1.7749175757466265E-5	-242088.2142492015	-1351.5337068206238
723000	-243403.46901852125	-1314.3493976872405	-242089.119620834	179055.39321320737	5498443.115796359	3.012389228780252E-5	-242089.119620834	-1309.2396140843236
724000	-243408.13506134294	-1301.027450196425	-242107.10761114652	149063.8865446496	4777963.715087284	3.559297831867514E-5	-242107.10761114652	-1295.891287361549
725000	-243431.03250911666	-1334.234657271258	-242096.7978518454	228276.101352261	6343116.572769198	2.3626334502472278E-5	-242096.7978518454	-1329.2249250919376
726000	-243415.67771298738	-1324.2842427197343	-242091.39347026765	193796.23744697456	8035154.090807314	2.6810806155688725E-5	-242091.39347026765	-1318.911611522267
